account_id,country_ES,country_FR,country_IT,country_NL,country_UK,industry_Hospitality,industry_Retail,industry_Services,industry_Subscription,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_004816,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,4277.96,11.92,21.0,203.71,1.0,10.0,0.0,0.0,1.0,0.063,0
SMB_EU_004817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,3926.84,-11.78,14.0,280.49,2.0,8.0,1.0,1.0,0.0,0.023,0
SMB_EU_004818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,4756.47,-31.54,20.0,237.82,2.0,10.0,0.0,0.0,2.0,0.038,0
SMB_EU_004819,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3664.33,5.32,25.0,146.57,1.0,11.0,0.0,0.0,1.0,0.141,0
SMB_EU_004820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13164.59,-51.69,45.0,292.55,3.0,8.0,0.0,0.0,3.0,0.126,0
SMB_EU_004821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12450.49,1.52,80.0,155.63,3.0,7.0,1.0,0.0,1.0,0.085,0
SMB_EU_004822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,4292.57,4.94,14.0,306.61,2.0,9.0,1.0,0.0,2.0,0.195,0
SMB_EU_004823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,8385.0,2.13,69.0,121.52,4.0,8.0,1.0,0.0,2.0,0.028,0
SMB_EU_004824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,5781.94,-25.63,19.0,304.31,4.0,14.0,1.0,1.0,0.0,0.034,0
SMB_EU_004825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,8077.73,0.39,84.0,96.16,1.0,12.0,3.0,0.0,3.0,0.123,0
SMB_EU_004826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8818.52,-16.83,37.0,238.34,2.0,12.0,0.0,1.0,4.0,0.266,1
SMB_EU_004827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,8443.04,-54.48,35.0,241.23,3.0,8.0,2.0,1.0,2.0,0.051,1
SMB_EU_004828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,5541.09,-22.79,24.0,230.88,1.0,14.0,1.0,0.0,2.0,0.094,0
SMB_EU_004829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,3488.9,-16.04,14.0,249.21,1.0,10.0,1.0,0.0,1.0,0.105,0
SMB_EU_004830,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,17929.1,-36.27,98.0,182.95,1.0,17.0,1.0,0.0,0.0,0.014,0
SMB_EU_004831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,9209.84,-29.97,100.0,92.1,1.0,13.0,0.0,0.0,0.0,0.115,0
SMB_EU_004832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,6229.08,12.45,39.0,159.72,4.0,11.0,3.0,0.0,0.0,0.19,0
SMB_EU_004833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12761.13,5.88,58.0,220.02,3.0,6.0,3.0,0.0,1.0,0.098,0
SMB_EU_004834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6270.69,-40.37,28.0,223.95,1.0,9.0,2.0,0.0,2.0,0.08,1
SMB_EU_004835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34803.18,-22.21,283.0,122.98,3.0,18.0,1.0,0.0,2.0,0.091,1
SMB_EU_004836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,13594.95,-11.95,100.0,135.95,1.0,12.0,1.0,0.0,1.0,0.044,0
SMB_EU_004837,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,8869.59,11.73,47.0,188.71,2.0,10.0,1.0,0.0,4.0,0.083,0
SMB_EU_004838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1920.18,18.85,8.0,240.02,1.0,9.0,0.0,0.0,0.0,0.034,0
SMB_EU_004839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,4197.4,-15.47,16.0,262.34,1.0,15.0,1.0,0.0,1.0,0.2,0
SMB_EU_004840,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12272.03,-14.09,124.0,98.97,1.0,11.0,2.0,0.0,1.0,0.121,0
SMB_EU_004841,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,1569.57,-34.35,6.0,261.59,3.0,9.0,0.0,1.0,1.0,0.054,0
SMB_EU_004842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,25585.36,-49.71,90.0,284.28,1.0,8.0,2.0,0.0,0.0,0.141,1
SMB_EU_004843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,11962.4,-11.07,146.0,81.93,3.0,16.0,0.0,0.0,1.0,0.052,0
SMB_EU_004844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,51687.25,-8.72,270.0,191.43,1.0,9.0,2.0,0.0,2.0,0.147,1
SMB_EU_004845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4271.27,-2.84,20.0,213.56,2.0,10.0,2.0,0.0,2.0,0.067,0
SMB_EU_004846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,5364.65,2.68,27.0,198.69,3.0,12.0,0.0,0.0,1.0,0.165,0
SMB_EU_004847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.0,13269.26,19.95,62.0,214.02,1.0,5.0,2.0,0.0,0.0,0.158,0
SMB_EU_004848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,4294.21,3.62,23.0,186.7,2.0,11.0,0.0,0.0,2.0,0.202,0
SMB_EU_004849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,6404.7,-6.79,44.0,145.56,2.0,15.0,1.0,0.0,0.0,0.191,0
SMB_EU_004850,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2611.25,8.76,26.0,100.43,1.0,7.0,0.0,1.0,0.0,0.017,0
SMB_EU_004851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,29595.54,32.37,235.0,125.94,1.0,6.0,2.0,0.0,5.0,0.048,0
SMB_EU_004852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14827.65,-9.66,61.0,243.08,3.0,18.0,0.0,0.0,0.0,0.084,0
SMB_EU_004853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3873.48,13.71,29.0,133.57,1.0,12.0,2.0,1.0,1.0,0.117,0
SMB_EU_004854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,5928.39,2.86,23.0,257.76,1.0,8.0,1.0,0.0,1.0,0.048,0
SMB_EU_004855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16442.24,-21.74,97.0,169.51,3.0,15.0,1.0,0.0,3.0,0.114,0
SMB_EU_004856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6637.36,-54.05,39.0,170.19,4.0,9.0,1.0,1.0,0.0,0.108,1
SMB_EU_004857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,4389.34,-6.78,16.0,274.33,1.0,10.0,0.0,1.0,2.0,0.062,0
SMB_EU_004858,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,21175.75,5.21,167.0,126.8,3.0,3.0,1.0,1.0,0.0,0.183,0
SMB_EU_004859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,4614.68,-32.44,38.0,121.44,4.0,12.0,0.0,1.0,3.0,0.077,0
SMB_EU_004860,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,15852.9,-23.56,53.0,299.11,1.0,2.0,0.0,0.0,0.0,0.24,0
SMB_EU_004861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,12625.2,9.79,63.0,200.4,2.0,7.0,0.0,0.0,1.0,0.128,0
SMB_EU_004862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18518.17,-1.78,152.0,121.83,1.0,11.0,1.0,0.0,0.0,0.073,0
SMB_EU_004863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,7474.35,0.05,64.0,116.79,3.0,9.0,1.0,0.0,1.0,0.101,0
SMB_EU_004864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26908.02,8.83,100.0,269.08,1.0,13.0,0.0,1.0,1.0,0.025,0
SMB_EU_004865,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,8561.17,-32.42,40.0,214.03,1.0,9.0,0.0,1.0,2.0,0.088,1
SMB_EU_004866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5144.59,4.55,49.0,104.99,3.0,8.0,2.0,0.0,1.0,0.026,0
SMB_EU_004867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,4482.34,-20.35,16.0,280.15,3.0,6.0,0.0,1.0,1.0,0.013,0
SMB_EU_004868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6442.58,-31.36,36.0,178.96,2.0,11.0,0.0,0.0,1.0,0.07,0
SMB_EU_004869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8702.61,12.78,29.0,300.09,3.0,9.0,0.0,0.0,2.0,0.02,0
SMB_EU_004870,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14450.25,13.28,102.0,141.67,4.0,9.0,0.0,1.0,2.0,0.153,0
SMB_EU_004871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,15085.78,9.99,77.0,195.92,4.0,8.0,1.0,0.0,1.0,0.081,0
SMB_EU_004872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,7200.44,-7.65,61.0,118.04,3.0,9.0,1.0,2.0,2.0,0.093,0
SMB_EU_004873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3890.27,-20.52,22.0,176.83,4.0,8.0,1.0,0.0,1.0,0.066,0
SMB_EU_004874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34954.34,8.84,294.0,118.89,4.0,9.0,3.0,1.0,1.0,0.04,0
SMB_EU_004875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,12502.76,-18.21,85.0,147.09,3.0,15.0,1.0,0.0,1.0,0.051,0
SMB_EU_004876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27625.13,10.4,198.0,139.52,4.0,16.0,2.0,0.0,0.0,0.09,0
SMB_EU_004877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3847.85,10.4,27.0,142.51,3.0,8.0,0.0,1.0,2.0,0.115,0
SMB_EU_004878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18293.79,-7.02,62.0,295.06,2.0,8.0,2.0,2.0,2.0,0.087,0
SMB_EU_004879,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,13259.79,-1.69,150.0,88.4,2.0,14.0,1.0,0.0,1.0,0.077,0
SMB_EU_004880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,24963.08,2.98,132.0,189.11,1.0,12.0,1.0,0.0,0.0,0.223,0
SMB_EU_004881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6232.38,-55.39,29.0,214.91,1.0,14.0,1.0,1.0,2.0,0.038,1
SMB_EU_004882,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,16495.87,-20.73,73.0,225.97,3.0,10.0,0.0,0.0,1.0,0.108,0
SMB_EU_004883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40232.63,-0.59,164.0,245.32,2.0,8.0,0.0,1.0,0.0,0.125,0
SMB_EU_004884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1788.52,-55.29,7.0,255.5,3.0,13.0,0.0,1.0,0.0,0.113,0
SMB_EU_004885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19989.45,20.42,69.0,289.7,4.0,10.0,1.0,0.0,1.0,0.05,0
SMB_EU_004886,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,8691.38,-11.73,35.0,248.33,2.0,12.0,0.0,0.0,2.0,0.184,0
SMB_EU_004887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,6574.75,16.03,25.0,262.99,1.0,8.0,1.0,0.0,1.0,0.086,0
SMB_EU_004888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11178.51,-17.21,57.0,196.11,2.0,10.0,0.0,0.0,1.0,0.154,0
SMB_EU_004889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,7464.44,-20.17,33.0,226.2,1.0,18.0,0.0,0.0,3.0,0.094,0
SMB_EU_004890,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,5531.46,-42.99,30.0,184.38,2.0,12.0,1.0,0.0,0.0,0.175,0
SMB_EU_004891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4388.94,-14.11,31.0,141.58,2.0,8.0,1.0,0.0,0.0,0.249,0
SMB_EU_004892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,13025.42,-53.05,87.0,149.72,3.0,13.0,0.0,0.0,0.0,0.057,0
SMB_EU_004893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,14322.96,29.16,90.0,159.14,2.0,16.0,0.0,0.0,0.0,0.074,0
SMB_EU_004894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20714.64,-6.77,134.0,154.59,1.0,8.0,1.0,1.0,2.0,0.012,0
SMB_EU_004895,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,6500.31,-12.01,33.0,196.98,1.0,11.0,0.0,0.0,1.0,0.034,0
SMB_EU_004896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,5868.52,-36.18,44.0,133.38,3.0,7.0,0.0,1.0,2.0,0.158,0
SMB_EU_004897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4362.66,-25.63,23.0,189.68,2.0,9.0,1.0,0.0,3.0,0.103,0
SMB_EU_004898,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,15567.55,19.37,55.0,283.05,2.0,11.0,0.0,0.0,1.0,0.072,0
SMB_EU_004899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,7296.33,-45.31,43.0,169.68,1.0,9.0,2.0,2.0,1.0,0.088,1
SMB_EU_004900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,29918.35,-28.24,232.0,128.96,3.0,4.0,1.0,0.0,0.0,0.087,0
SMB_EU_004901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12308.86,-20.33,79.0,155.81,4.0,17.0,2.0,0.0,1.0,0.018,0
SMB_EU_004902,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,79.0,4064.08,-0.57,15.0,270.94,1.0,6.0,3.0,0.0,0.0,0.019,0
SMB_EU_004903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,6436.06,-20.57,22.0,292.55,3.0,8.0,0.0,1.0,1.0,0.031,0
SMB_EU_004904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,5730.7,-1.11,21.0,272.89,1.0,17.0,0.0,0.0,0.0,0.14,0
SMB_EU_004905,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,2910.84,-7.11,20.0,145.54,3.0,9.0,1.0,0.0,1.0,0.209,1
SMB_EU_004906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44632.9,3.45,270.0,165.31,2.0,9.0,0.0,0.0,2.0,0.105,0
SMB_EU_004907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,10297.08,-19.6,35.0,294.2,2.0,8.0,1.0,0.0,1.0,0.109,1
SMB_EU_004908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26169.77,3.62,173.0,151.27,1.0,13.0,0.0,0.0,1.0,0.031,0
SMB_EU_004909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,8285.87,6.77,75.0,110.48,3.0,9.0,1.0,0.0,3.0,0.039,0
SMB_EU_004910,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,3757.54,-28.83,26.0,144.52,1.0,16.0,1.0,1.0,1.0,0.109,1
SMB_EU_004911,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0,4384.21,-56.01,15.0,292.28,4.0,11.0,0.0,0.0,0.0,0.055,0
SMB_EU_004912,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5007.08,-51.15,29.0,172.66,1.0,12.0,1.0,0.0,0.0,0.14,0
SMB_EU_004913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4759.08,-1.67,17.0,279.95,1.0,10.0,1.0,0.0,0.0,0.051,0
SMB_EU_004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,14087.84,-1.1,137.0,102.83,2.0,16.0,0.0,0.0,0.0,0.074,0
SMB_EU_004915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,4434.13,-29.42,18.0,246.34,3.0,13.0,1.0,0.0,1.0,0.086,0
SMB_EU_004916,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.0,13643.88,-15.5,136.0,100.32,2.0,15.0,1.0,1.0,2.0,0.086,0
SMB_EU_004917,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,10887.59,21.44,88.0,123.72,1.0,11.0,0.0,0.0,1.0,0.043,0
SMB_EU_004918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17574.76,-3.74,82.0,214.33,3.0,11.0,0.0,0.0,1.0,0.195,0
SMB_EU_004919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,6146.93,1.86,35.0,175.63,2.0,7.0,1.0,0.0,3.0,0.102,0
SMB_EU_004920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31510.75,-0.67,139.0,226.7,1.0,7.0,0.0,0.0,1.0,0.074,0
SMB_EU_004921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,3047.68,9.79,10.0,304.77,2.0,14.0,1.0,0.0,1.0,0.101,0
SMB_EU_004922,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,16904.18,5.09,185.0,91.37,3.0,7.0,1.0,0.0,2.0,0.079,0
SMB_EU_004923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6929.01,-0.75,57.0,121.56,3.0,8.0,1.0,1.0,0.0,0.083,0
SMB_EU_004924,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,12785.97,21.73,58.0,220.45,3.0,17.0,2.0,0.0,1.0,0.049,0
SMB_EU_004925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2151.88,-48.05,8.0,268.98,4.0,12.0,0.0,0.0,1.0,0.079,0
SMB_EU_004926,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,6619.49,-3.32,26.0,254.6,3.0,12.0,2.0,0.0,1.0,0.114,0
SMB_EU_004927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,5287.91,13.8,29.0,182.34,2.0,11.0,0.0,0.0,3.0,0.117,0
SMB_EU_004928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,11201.34,-76.29,46.0,243.51,1.0,16.0,0.0,1.0,0.0,0.04,0
SMB_EU_004929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5380.37,13.94,43.0,125.12,3.0,8.0,1.0,0.0,0.0,0.157,0
SMB_EU_004930,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2175.49,15.88,26.0,83.67,4.0,13.0,0.0,0.0,2.0,0.057,0
SMB_EU_004931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,2764.8,8.43,13.0,212.68,1.0,9.0,0.0,1.0,1.0,0.161,0
SMB_EU_004932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20226.81,-64.91,78.0,259.32,2.0,16.0,2.0,0.0,1.0,0.055,0
SMB_EU_004933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,8143.7,10.24,46.0,177.04,3.0,10.0,1.0,0.0,2.0,0.003,0
SMB_EU_004934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,3303.96,-33.84,16.0,206.5,2.0,14.0,0.0,0.0,1.0,0.048,0
SMB_EU_004935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,33202.22,-8.58,192.0,172.93,4.0,11.0,1.0,0.0,3.0,0.027,0
SMB_EU_004936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,3847.73,6.62,20.0,192.39,2.0,10.0,0.0,0.0,3.0,0.061,0
SMB_EU_004937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,7244.7,-5.3,26.0,278.64,2.0,14.0,0.0,0.0,1.0,0.069,0
SMB_EU_004938,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,5906.47,13.28,32.0,184.58,1.0,16.0,0.0,0.0,3.0,0.142,0
SMB_EU_004939,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,11570.56,-4.7,142.0,81.48,4.0,14.0,0.0,0.0,1.0,0.036,0
SMB_EU_004940,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,8234.56,-8.7,32.0,257.33,1.0,16.0,2.0,0.0,3.0,0.119,0
SMB_EU_004941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,5622.97,-0.59,26.0,216.27,4.0,10.0,0.0,1.0,1.0,0.06,0
SMB_EU_004942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,1984.23,-20.12,8.0,248.03,1.0,8.0,1.0,1.0,2.0,0.017,0
SMB_EU_004943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,25205.72,-2.08,91.0,276.99,1.0,9.0,1.0,0.0,2.0,0.208,0
SMB_EU_004944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13162.27,5.43,92.0,143.07,2.0,12.0,1.0,0.0,1.0,0.124,0
SMB_EU_004945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16077.92,13.05,84.0,191.4,3.0,13.0,0.0,0.0,1.0,0.125,0
SMB_EU_004946,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,76.0,3829.07,3.73,18.0,212.73,2.0,15.0,1.0,0.0,1.0,0.113,0
SMB_EU_004947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4645.71,-21.49,30.0,154.86,2.0,9.0,0.0,1.0,1.0,0.229,0
SMB_EU_004948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,22126.97,20.28,83.0,266.59,2.0,5.0,0.0,0.0,2.0,0.261,0
SMB_EU_004949,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2760.74,21.54,12.0,230.06,4.0,9.0,0.0,2.0,0.0,0.044,0
SMB_EU_004950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,4781.27,1.69,20.0,239.06,4.0,14.0,0.0,0.0,2.0,0.124,0
SMB_EU_004951,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,19447.86,-11.28,75.0,259.3,1.0,8.0,3.0,1.0,1.0,0.045,0
SMB_EU_004952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,7344.02,-7.97,54.0,136.0,3.0,12.0,0.0,0.0,0.0,0.092,0
SMB_EU_004953,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,6580.85,-3.05,27.0,243.74,3.0,6.0,2.0,1.0,1.0,0.13,0
SMB_EU_004954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,16901.45,4.18,68.0,248.55,3.0,6.0,0.0,0.0,2.0,0.076,0
SMB_EU_004955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,6537.49,-4.57,25.0,261.5,1.0,13.0,0.0,0.0,0.0,0.067,0
SMB_EU_004956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,5749.05,-58.79,31.0,185.45,2.0,7.0,1.0,0.0,0.0,0.058,0
SMB_EU_004957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17173.84,-40.87,90.0,190.82,3.0,8.0,1.0,0.0,1.0,0.024,0
SMB_EU_004958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,6609.98,-21.76,65.0,101.69,1.0,7.0,1.0,0.0,0.0,0.053,0
SMB_EU_004959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,8126.86,-42.55,30.0,270.9,1.0,8.0,1.0,0.0,3.0,0.112,0
SMB_EU_004960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,18671.94,4.37,95.0,196.55,1.0,8.0,2.0,1.0,1.0,0.071,0
SMB_EU_004961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13344.64,2.43,63.0,211.82,4.0,5.0,1.0,1.0,0.0,0.274,0
SMB_EU_004962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13593.91,-10.77,127.0,107.04,3.0,9.0,0.0,0.0,2.0,0.121,0
